Rotation,0.0,0.0,0.0
Translation,0.06,0.11,-0.23
MeanError,0.014076754163393556
MeanPixelError,0.5777353508336054
RotationErrors,0.0,0.0,0.0
RotationError,0.0
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
