Rotation,3.5,-4.999999999999995,0.9999999999999998
Translation,0.02,0.12,-0.14
MeanError,0.014653823840627503
MeanPixelError,0.5515586238097085
RotationErrors,0.0,5.329070518200751e-15,-2.220446049250313e-16
RotationError,1.8503717077085944e-15
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
