Rotation,0.0,0.0,0.0
Translation,0.06,0.11,-0.23
MeanError,0.024747433753743546
MeanPixelError,0.9481105556687803
RotationErrors,0.0,0.0,0.0
RotationError,0.0
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
