Rotation,0.0,0.0,0.0
Translation,0.11,-0.04,0.27
MeanError,0.013001168981687895
MeanPixelError,0.5514282539288379
RotationErrors,0.0,0.0,0.0
RotationError,0.0
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
