Rotation,0.0,0.0,0.0
Translation,-0.05,0.02,0.24
MeanError,0.014100745285439392
MeanPixelError,0.5505451800803062
RotationErrors,0.0,0.0,0.0
RotationError,0.0
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
