Rotation,1.9999999999999996,1.0000000000000013,-3.0000000000000004
Translation,-0.08,0.0,0.16
MeanError,0.016339698499390633
MeanPixelError,0.7125364697765735
RotationErrors,-4.440892098500626e-16,1.3322676295501878e-15,-4.440892098500626e-16
RotationError,1.4802973661668753e-16
TranslationErrors,0.0,0.0,0.0
TranslationError,0.0
